5,7,7
5,8,8
5,9,9
5,10,10
5,11,11
5,12,12
5,13,13
5,14,14
5,15,15
5,16,16
5,17,17
5,18,18
5,19,19
5,20,20
5,21,21
5,22,22
5,23,23
5,24,24
5,25,25
5,26,26
5,27,27
5,28,28
5,29,29
5,30,30
5,31,31
5,32,32
5,33,33
5,34,34
5,35,35
5,36,36
5,37,37
6,0,0
6,1,1
6,2,2
6,3,3
6,4,4
6,5,5
6,7,7
6,8,8
6,9,9
6,10,10
6,11,11
6,12,12
6,13,13
6,14,14
6,15,15
6,16,16
6,17,17
6,18,18
6,19,19
6,20,20
6,21,21
6,22,22
6,23,23
6,24,24
6,25,25
6,26,26
6,27,27
6,28,28
6,29,29
6,30,30
6,31,31
6,32,32
6,33,33
6,34,34
6,35,35
6,36,36
6,37,37
7,0,0
7,1,1
7,2,2
7,3,3
7,4,4
7,5,5
7,6,6
7,8,8
7,9,9
7,10,10
7,11,11
7,12,12
7,13,13
7,14,14
7,15,15
7,16,16
7,17,17
7,18,18
7,19,19
7,20,20
7,21,21
7,22,22
7,23,23
7,24,24
7,25,25
7,26,26
7,27,27
7,28,28
7,29,29
7,30,30
7,31,31
7,32,32
7,33,33
7,34,34
7,35,35
7,36,36
7,37,37
8,0,0
8,1,1
8,2,2
8,3,3
8,4,4
8,5,5
8,6,6
8,7,7
8,9,9
8,10,10
8,11,11
8,12,12
8,13,13
8,14,14
8,15,15
8,16,16
8,17,17
8,18,18
8,19,19
8,20,20
8,21,21
8,22,22
8,23,23
8,24,24
8,25,25
8,26,26
8,27,27
8,28,28
8,29,29
8,30,30
8,31,31
8,32,32
8,33,33
8,34,34
8,35,35
8,36,36
8,37,37
9,0,0
9,1,1
9,2,2
9,3,3
9,4,4
9,5,5
9,6,6
9,7,7
9,8,8
9,10,10
9,11,11
9,12,12
9,13,13
9,14,14
9,15,15
9,16,16
9,17,17
9,18,18
9,19,19
9,20,20
9,21,21
9,22,22
9,23,23
9,24,24
9,25,25
9,26,26
9,27,27
9,28,28
9,29,29
9,30,30
9,31,31
9,32,32
9,33,33
9,34,34
9,35,35
9,36,36
9,37,37
10,0,0
10,1,1
10,2,2
10,3,3
10,4,4
10,5,5
10,6,6
10,7,7
10,8,8
10,9,9
10,11,11
10,12,12
10,13,13
10,14,14
10,15,15
10,16,16
10,17,17
10,18,18
10,19,19
10,20,20
10,21,21
10,22,22
10,23,23
10,24,24
10,25,25
10,26,26
10,27,27
10,28,28
10,29,29
10,30,30
10,31,31
10,32,32
10,33,33
10,34,34
10,35,35
10,36,36
10,37,37
11,0,0
11,1,1
11,2,2
11,3,3
11,4,4
11,5,5
11,6,6
11,7,7
11,8,8
11,9,9
11,10,10
11,12,12
11,13,13
11,14,14
11,15,15
11,16,16
11,17,17
11,18,18
11,19,19
11,20,20
11,21,21
11,22,22
11,23,23
11,24,24
11,25,25
11,26,26
11,27,27
11,28,28
11,29,29
11,30,30
11,31,31
11,32,32
11,33,33
11,34,34
11,35,35
11,36,36
11,37,37
12,0,0
12,1,1
12,2,2
12,3,3
12,4,4
12,5,5
12,6,6
12,7,7
12,8,8
12,9,9
12,10,10
12,11,11
12,13,13
12,14,14
12,15,15
12,16,16
12,17,17
12,18,18
12,19,19
12,20,20
12,21,21
12,22,22
12,23,23
12,24,24
12,25,25
12,26,26
12,27,27
12,28,28
12,29,29
12,30,30
12,31,31
12,32,32
12,33,33
12,34,34
12,35,35
12,36,36
12,37,37
13,0,0
13,1,1
13,2,2
13,3,3
13,4,4
13,5,5
13,6,6
13,7,7
13,8,8
13,9,9
13,10,10
13,11,11
13,12,12
13,14,14
13,15,15
13,16,16
13,17,17
13,18,18
13,19,19
13,20,20
13,21,21
13,22,22
13,23,23
13,24,24
13,25,25
13,26,26
13,27,27
13,28,28
13,29,29
13,30,30
13,31,31
13,32,32
13,33,33
13,34,34
13,35,35
13,36,36
13,37,37
14,0,0
14,1,1
14,2,2
14,3,3
14,4,4
14,5,5
14,6,6
14,7,7
14,8,8
14,9,9
14,10,10
14,11,11
14,12,12
14,13,13
14,15,15
14,16,16
14,17,17
14,18,18
14,19,19
14,20,20
14,21,21
14,22,22
14,23,23
14,24,24
14,25,25
14,26,26
14,27,27
14,28,28
14,29,29
14,30,30
14,31,31
14,32,32
14,33,33
14,34,34
14,35,35
14,36,36
14,37,37
15,0,0
15,1,1
15,2,2
15,3,3
15,4,4
15,5,5
15,6,6
15,7,7
15,8,8
15,9,9
15,10,10
15,11,11
15,12,12
15,13,13
15,14,14
15,16,16
15,17,17
15,18,18
15,19,19
15,20,20
15,21,21
15,22,22
15,23,23
15,24,24
15,25,25
15,26,26
15,27,27
15,28,28
15,29,29
15,30,30
15,31,31
15,32,32
15,33,33
15,34,34
15,35,35
15,36,36
15,37,37
16,0,0
16,1,1
16,2,2
16,3,3
16,4,4
16,5,5
16,6,6
16,7,7
16,8,8
16,9,9
16,10,10
16,11,11
16,12,12
16,13,13
16,14,14
16,15,15
16,17,17
16,18,18
16,19,19
16,20,20
16,21,21
16,22,22
16,23,23
16,24,24
16,25,25
16,26,26
16,27,27
16,28,28
16,29,29
16,30,30
16,31,31
16,32,32
16,33,33
16,34,34
16,35,35
16,36,36
16,37,37
17,0,0
17,1,1
17,2,2
17,3,3
17,4,4
17,5,5
17,6,6
17,7,7
17,8,8
17,9,9
17,10,10
17,11,11
17,12,12
17,13,13
17,14,14
17,15,15
17,16,16
17,18,18
17,19,19
17,20,20
17,21,21
17,22,22
17,23,23
17,24,24
17,25,25
17,26,26
17,27,27
17,28,28
17,29,29
17,30,30
17,31,31
17,32,32
17,33,33
17,34,34
17,35,35
17,36,36
17,37,37
18,0,0
18,1,1
18,2,2
18,3,3
18,4,4
18,5,5
18,6,6
18,7,7
18,8,8
18,9,9
18,10,10
18,11,11
18,12,12
18,13,13
18,14,14
18,15,15
18,16,16
18,17,17
18,19,19
18,20,20
18,21,21
18,22,22
18,23,23
18,24,24
18,25,25
18,26,26
18,27,27
18,28,28
18,29,29
18,30,30
18,31,31
18,32,32
18,33,33
18,34,34
18,35,35
18,36,36
18,37,37
19,0,0
19,1,1
19,2,2
19,3,3
19,4,4
19,5,5
19,6,6
19,7,7
19,8,8
19,9,9
19,10,10
19,11,11
19,12,12
19,13,13
19,14,14
19,15,15
19,16,16
19,17,17
19,18,18
19,20,20
19,21,21
19,22,22
19,23,23
19,24,24
19,25,25
19,26,26
19,27,27
19,28,28
19,29,29
19,30,30
19,31,31
19,32,32
19,33,33
19,34,34
19,35,35
19,36,36
19,37,37
20,0,0
20,1,1
20,2,2
20,3,3
20,4,4
20,5,5
20,6,6
20,7,7
20,8,8
20,9,9
20,10,10
20,11,11
20,12,12
20,13,13
20,14,14
20,15,15
20,16,16
20,17,17
20,18,18
20,19,19
20,21,21
20,22,22
20,23,23
20,24,24
20,25,25
20,26,26
20,27,27
20,28,28
20,29,29
20,30,30
20,31,31
20,32,32
20,33,33
20,34,34
20,35,35
20,36,36
20,37,37
21,0,0
21,1,1
21,2,2
21,3,3
21,4,4
21,5,5
21,6,6
21,7,7
21,8,8
21,9,9
21,10,10
21,11,11
21,12,12
21,13,13
21,14,14
21,15,15
21,16,16
21,17,17
21,18,18
21,19,19
21,20,20
21,22,22
21,23,23
21,24,24
21,25,25
21,26,26
21,27,27
21,28,28
21,29,29
21,30,30
21,31,31
21,32,32
21,33,33
21,34,34
21,35,35
21,36,36
21,37,37
22,0,0
22,1,1
22,2,2
22,3,3
22,4,4
22,5,5
22,6,6
22,7,7
22,8,8
22,9,9
22,10,10
22,11,11
22,12,12
22,13,13
22,14,14
22,15,15
22,16,16
22,17,17
22,18,18
22,19,19
22,20,20
22,21,21
22,23,23
22,24,24
22,25,25
22,26,26
22,27,27
22,28,28
22,29,29
22,30,30
22,31,31
22,32,32
22,33,33
22,34,34
22,35,35
22,36,36
22,37,37
23,0,0
23,1,1
23,2,2
23,3,3
23,4,4
23,5,5
23,6,6
23,7,7
23,8,8
23,9,9
23,10,10
23,11,11
23,12,12
23,13,13
23,14,14
23,15,15
23,16,16
23,17,17
23,18,18
23,19,19
23,20,20
23,21,21
23,22,22
23,24,24
23,25,25
23,26,26
23,27,27
23,28,28
23,29,29
23,30,30
23,31,31
23,32,32
23,33,33
23,34,34
23,35,35
23,36,36
23,37,37
24,0,0
24,1,1
24,2,2
24,3,3
24,4,4
24,5,5
24,6,6
24,7,7
24,8,8
24,9,9
24,10,10
24,11,11
24,12,12
24,13,13
24,14,14
24,15,15
24,16,16
24,17,17
24,18,18
24,19,19
24,20,20
24,21,21
24,22,22
24,23,23
24,25,25
24,26,26
24,27,27
24,28,28
24,29,29
24,30,30
24,31,31
24,32,32
24,33,33
24,34,34
24,35,35
24,36,36
24,37,37
25,0,0
25,1,1
25,2,2
25,3,3
25,4,4
25,5,5
25,6,6
25,7,7
25,8,8
25,9,9
25,10,10
25,11,11
25,12,12
25,13,13
25,14,14
25,15,15
25,16,16
25,17,17
25,18,18
25,19,19
25,20,20
25,21,21
25,22,22
25,23,23
25,24,24
25,26,26
25,27,27
25,28,28
25,29,29
25,30,30
25,31,31
25,32,32
25,33,33
25,34,34
25,35,35
25,36,36
25,37,37
26,0,0
26,1,1
26,2,2
26,3,3
26,4,4
26,5,5
26,6,6
26,7,7
26,8,8
26,9,9
26,10,10
26,11,11
26,12,12
26,13,13
26,14,14
26,15,15
26,16,16
26,17,17
26,18,18
26,19,19
26,20,20
26,21,21
26,22,22
26,23,23
26,24,24
26,25,25
26,27,27
26,28,28
26,29,29
26,30,30
26,31,31
26,32,32
26,33,33
26,34,34
26,35,35
26,36,36
26,37,37
27,0,0
27,1,1
27,2,2
27,3,3
27,4,4
27,5,5
27,6,6
27,7,7
27,8,8
27,9,9
27,10,10
27,11,11
27,12,12
27,13,13
27,14,14
27,15,15
27,16,16
27,17,17
27,18,18
27,19,19
27,20,20
27,21,21
27,22,22
27,23,23
27,24,24
27,25,25
27,26,26
27,28,28
27,29,29
27,30,30
27,31,31
27,32,32
27,33,33
27,34,34
27,35,35
27,36,36
27,37,37
28,0,0
28,1,1
28,2,2
28,3,3
28,4,4
28,5,5
28,6,6
28,7,7
28,8,8
28,9,9
28,10,10
28,11,11
28,12,12
28,13,13
28,14,14
28,15,15
28,16,16
28,17,17
28,18,18
28,19,19
28,20,20
28,21,21
28,22,22
28,23,23
28,24,24
28,25,25
28,26,26
28,27,27
28,29,29
28,30,30
28,31,31
28,32,32
28,33,33
28,34,34
28,35,35
28,36,36
28,37,37
29,0,0
29,1,1
29,2,2
29,3,3
29,4,4
29,5,5
29,6,6
29,7,7
29,8,8
29,9,9
29,10,10
29,11,11
29,12,12
29,13,13
29,14,14
29,15,15
29,16,16
29,17,17
29,18,18
29,19,19
29,20,20
29,21,21
29,22,22
29,23,23
29,24,24
29,25,25
29,26,26
29,27,27
29,28,28
29,30,30
29,31,31
29,32,32
29,33,33
29,34,34
29,35,35
29,36,36
29,37,37
30,0,0
30,1,1
30,2,2
30,3,3
30,4,4
30,5,5
30,6,6
30,7,7
30,8,8
30,9,9
30,10,10
30,11,11
30,12,12
30,13,13
30,14,14
30,15,15
30,16,16
30,17,17
30,18,18
30,19,19
30,20,20
30,21,21
30,22,22
30,23,23
30,24,24
30,25,25
30,26,26
30,27,27
30,28,28
30,29,29
30,31,31
30,32,32
30,33,33
30,34,34
30,35,35
30,36,36
30,37,37
31,0,0
31,1,1
31,2,2
31,3,3
31,4,4
31,5,5
31,6,6
31,7,7
31,8,8
31,9,9
31,10,10
31,11,11
31,12,12
31,13,13
31,14,14
31,15,15
31,16,16
31,17,17
31,18,18
31,19,19
31,20,20
31,21,21
31,22,22
31,23,23
31,24,24
31,25,25
31,26,26
31,27,27
31,28,28
31,29,29
31,30,30
31,32,32
31,33,33
31,34,34
31,35,35
31,36,36
31,37,37
32,0,0
32,1,1
32,2,2
32,3,3
32,4,4
32,5,5
32,6,6
32,7,7
32,8,8
32,9,9
32,10,10
32,11,11
32,12,12
32,13,13
32,14,14
32,15,15
32,16,16
32,17,17
32,18,18
32,19,19
32,20,20
32,21,21
32,22,22
32,23,23
32,24,24
32,25,25
32,26,26
32,27,27
32,28,28
32,29,29
32,30,30
32,31,31
32,33,33
32,34,34
32,35,35
32,36,36
32,37,37
33,0,0
33,1,1
33,2,2
33,3,3
33,4,4
33,5,5
33,6,6
33,7,7
33,8,8
33,9,9
33,10,10
33,11,11
33,12,12
33,13,13
33,14,14
33,15,15
33,16,16
33,17,17
33,18,18
33,19,19
33,20,20
33,21,21
33,22,22
33,23,23
33,24,24
33,25,25
33,26,26
33,27,27
33,28,28
33,29,29
33,30,30
33,31,31
33,32,32
33,34,34
33,35,35
33,36,36
33,37,37
34,0,0
34,1,1
34,2,2
34,3,3
34,4,4
34,5,5
34,6,6
34,7,7
34,8,8
34,9,9
34,10,10
34,11,11
34,12,12
34,13,13
34,14,14
34,15,15
34,16,16
34,17,17
34,18,18
34,19,19
34,20,20
34,21,21
34,22,22
34,23,23
34,24,24
34,25,25
34,26,26
34,27,27
34,28,28
34,29,29
34,30,30
34,31,31
34,32,32
34,33,33
34,35,35
34,36,36
34,37,37
35,0,0
35,1,1
35,2,2
35,3,3
35,4,4
35,5,5
35,6,6
35,7,7
35,8,8
35,9,9
35,10,10
35,11,11
35,12,12
35,13,13
35,14,14
35,15,15
35,16,16
35,17,17
35,18,18
35,19,19
35,20,20
35,21,21
35,22,22
35,23,23
35,24,24
35,25,25
35,26,26
35,27,27
35,28,28
35,29,29
35,30,30
35,31,31
35,32,32
35,33,33
35,34,34
35,36,36
35,37,37
36,0,0
36,1,1
36,2,2
36,3,3
36,4,4
36,5,5
36,6,6
36,7,7
36,8,8
36,9,9
36,10,10
36,11,11
36,12,12
36,13,13
36,14,14
36,15,15
36,16,16
36,17,17
36,18,18
36,19,19
36,20,20
36,21,21
36,22,22
36,23,23
36,24,24
36,25,25
36,26,26
36,27,27
36,28,28
36,29,29
36,30,30
36,31,31
36,32,32
36,33,33
36,34,34
36,35,35
36,37,37
37,0,0
37,1,1
37,2,2
37,3,3
37,4,4
37,5,5
37,6,6
37,7,7
37,8,8
37,9,9
37,10,10
37,11,11
37,12,12
37,13,13
37,14,14
37,15,15
37,16,16
37,17,17
37,18,18
37,19,19
37,20,20
37,21,21
37,22,22
37,23,23
37,24,24
37,25,25
37,26,26
37,27,27
37,28,28
37,29,29
37,30,30
37,31,31
37,32,32
37,33,33
37,34,34
37,35,35
37,36,36

38,39,39
38,40,40
38,41,41
38,42,42
38,43,43
38,44,44
38,45,45
38,46,46
38,47,47
38,48,48
38,49,49
38,50,50
38,51,51
38,52,52
38,53,53
38,54,54
38,55,55
38,56,56
38,57,57
38,58,58
38,11,11
38,60,60
38,61,61
38,17,17
38,18,18
38,19,19
38,20,20
38,21,21
38,22,22
38,23,23
38,24,24
38,25,25
38,26,26
38,28,28
38,28,28
38,29,29
38,30,30
38,31,31
38,32,32
38,33,33
38,34,34
38,80,80
38,81,81
38,82,82
38,83,83
38,84,84
38,85,85
38,86,86
38,87,87
38,88,88
38,89,89
38,90,90
38,91,91
38,92,92
38,93,93
38,94,94
38,95,95
38,96,96
38,97,97
38,98,98
39,38,38
39,40,40
39,41,41
39,42,42
39,43,43
39,44,44
39,45,45
39,46,46
39,47,47
39,48,48
39,49,49
39,50,50
39,51,51
39,52,52
39,53,53
39,54,54
39,55,55
39,56,56
39,57,57
39,58,58
39,11,11
39,60,60
39,61,61
39,17,17
39,18,18
39,19,19
39,20,20
39,21,21
39,22,22
39,23,23
39,24,24
39,25,25
39,26,26
39,28,28
39,28,28
39,29,29
39,30,30
39,31,31
39,32,32
39,33,33
39,34,34
39,80,80
39,81,81
39,82,82
39,83,83
39,84,84
39,85,85
39,86,86
39,87,87
39,88,88
39,89,89
39,90,90
39,91,91
39,92,92
39,93,93
39,94,94
39,95,95
39,96,96
39,97,97
39,98,98
40,38,38
40,39,39
40,41,41
40,42,42
40,43,43
40,44,44
40,45,45
40,46,46
40,47,47
40,48,48
40,49,49
40,50,50
40,51,51
40,52,52
40,53,53
40,54,54
40,55,55
40,56,56
40,57,57
40,58,58
40,11,11
40,60,60
40,61,61
40,17,17
40,18,18
40,19,19
40,20,20
40,21,21
40,22,22
40,23,23
40,24,24
40,25,25
40,26,26
40,28,28
40,28,28
40,29,29
40,30,30
40,31,31
40,32,32
40,33,33
40,34,34
40,80,80
40,81,81
40,82,82
40,83,83
40,84,84
40,85,85
40,86,86
40,87,87
40,88,88
40,89,89
40,90,90
40,91,91
40,92,92
40,93,93
40,94,94
40,95,95
40,96,96
40,97,97
40,98,98
41,38,38
41,39,39
41,40,40
41,42,42
41,43,43
41,44,44
41,45,45
41,46,46
41,47,47
41,48,48
41,49,49
41,50,50
41,51,51
41,52,52
41,53,53
41,54,54
41,55,55
41,56,56
41,57,57
41,58,58
41,11,11
41,60,60
41,61,61
41,17,17
41,18,18
41,19,19
41,20,20
41,21,21
41,22,22
41,23,23
41,24,24
41,25,25
41,26,26
41,28,28
41,28,28
41,29,29
41,30,30
41,31,31
41,32,32
41,33,33
41,34,34
41,80,80
41,81,81
41,82,82
41,83,83
41,84,84
41,85,85
41,86,86
41,87,87
41,88,88
41,89,89
41,90,90
41,91,91
41,92,92
41,93,93
41,94,94
41,95,95
41,96,96
41,97,97
41,98,98
42,38,38
42,39,39
42,40,40
42,41,41
42,43,43
42,44,44
42,45,45
42,46,46
42,47,47
42,48,48
42,49,49
42,50,50
42,51,51
42,52,52
42,53,53
42,54,54
42,55,55
42,56,56
42,57,57
42,58,58
42,11,11
42,60,60
42,61,61
42,17,17
42,18,18
42,19,19
42,20,20
42,21,21
42,22,22
42,23,23
42,24,24
42,25,25
42,26,26
42,28,28
42,28,28
42,29,29
42,30,30
42,31,31
42,32,32
42,33,33
42,34,34
42,80,80
42,81,81
42,82,82
42,83,83
42,84,84
42,85,85
42,86,86
42,87,87
42,88,88
42,89,89
42,90,90
42,91,91
42,92,92
42,93,93
42,94,94
42,95,95
42,96,96
42,97,97
42,98,98
43,38,38
43,39,39
43,40,40
43,41,41
43,42,42
43,44,44
43,45,45
43,46,46
43,47,47
43,48,48
43,49,49
43,50,50
43,51,51
43,52,52
43,53,53
43,54,54
43,55,55
43,56,56
43,57,57
43,58,58
43,11,11
43,60,60
43,61,61
43,17,17
43,18,18
43,19,19
43,20,20
43,21,21
43,22,22
43,23,23
43,24,24
43,25,25
43,26,26
43,28,28
43,28,28
43,29,29
43,30,30
43,31,31
43,32,32
43,33,33
43,34,34
43,80,80
43,81,81
43,82,82
43,83,83
43,84,84
43,85,85
43,86,86
43,87,87
43,88,88
43,89,89
43,90,90
43,91,91
43,92,92
43,93,93
43,94,94
43,95,95
43,96,96
43,97,97
43,98,98
44,38,38
44,39,39
44,40,40
44,41,41
44,42,42
44,43,43
44,45,45
44,46,46
44,47,47
44,48,48
44,49,49
44,50,50
44,51,51
44,52,52
44,53,53
44,54,54
44,55,55
44,56,56
44,57,57
44,58,58
44,11,11
44,60,60
44,61,61
44,17,17
44,18,18
44,19,19
44,20,20
44,21,21
44,22,22
44,23,23
44,24,24
44,25,25
44,26,26
44,28,28
44,28,28
44,29,29
44,30,30
44,31,31
44,32,32
44,33,33
44,34,34
44,80,80
44,81,81
44,82,82
44,83,83
44,84,84
44,85,85
44,86,86
44,87,87
44,88,88
44,89,89
44,90,90
44,91,91
44,92,92
44,93,93
44,94,94
44,95,95
44,96,96
44,97,97
44,98,98
45,38,38
45,39,39
45,40,40
45,41,41
45,42,42
45,43,43
45,44,44
45,46,46
45,47,47
45,48,48
45,49,49
45,50,50
45,51,51
45,52,52
45,53,53
45,54,54
45,55,55
45,56,56
45,57,57
45,58,58
45,11,11
45,60,60
45,61,61
45,17,17
45,18,18
45,19,19
45,20,20
45,21,21
45,22,22
45,23,23
45,24,24
45,25,25
45,26,26
45,28,28
45,28,28
45,29,29
45,30,30
45,31,31
45,32,32
45,33,33
45,34,34
45,80,80
45,81,81
45,82,82
45,83,83
45,84,84
45,85,85
45,86,86
45,87,87
45,88,88
45,89,89
45,90,90
45,91,91
45,92,92
45,93,93
45,94,94
45,95,95
45,96,96
45,97,97
45,98,98
46,38,38
46,39,39
46,40,40
46,41,41
46,42,42
46,43,43
46,44,44
46,45,45
46,47,47
46,48,48
46,49,49
46,50,50
46,51,51
46,52,52
46,53,53
46,54,54
46,55,55
46,56,56
46,57,57
46,58,58
46,11,11
46,60,60
46,61,61
46,17,17
46,18,18
46,19,19
46,20,20
46,21,21
46,22,22
46,23,23
46,24,24
46,25,25
46,26,26
46,28,28
46,28,28
46,29,29
46,30,30
46,31,31
46,32,32
46,33,33
46,34,34
46,80,80
46,81,81
46,82,82
46,83,83
46,84,84
46,85,85
46,86,86
46,87,87
46,88,88
46,89,89
46,90,90
46,91,91
46,92,92
46,93,93
46,94,94
46,95,95
46,96,96
46,97,97
46,98,98
47,38,38
47,39,39
47,40,40
47,41,41
47,42,42
47,43,43
47,44,44
47,45,45
47,46,46
47,48,48
47,49,49
47,50,50
47,51,51
47,52,52
47,53,53
47,54,54
47,55,55
47,56,56
47,57,57
47,58,58
47,11,11
47,60,60
47,61,61
47,17,17
47,18,18
47,19,19
47,20,20
47,21,21
47,22,22
47,23,23
47,24,24
47,25,25
47,26,26
47,28,28
47,28,28
47,29,29
47,30,30
47,31,31
47,32,32
47,33,33
47,34,34
47,80,80
47,81,81
47,82,82
47,83,83
47,84,84
47,85,85
47,86,86
47,87,87
47,88,88
47,89,89
47,90,90
47,91,91
47,92,92
47,93,93
47,94,94
47,95,95
47,96,96
47,97,97
47,98,98
48,38,38
48,39,39
48,40,40
48,41,41
48,42,42
48,43,43
48,44,44
48,45,45
48,46,46
48,47,47
48,49,49
48,50,50
48,51,51
48,52,52
48,53,53
48,54,54
48,55,55
48,56,56
48,57,57
48,58,58
48,11,11
48,60,60
48,61,61
48,17,17
48,18,18
48,19,19
48,20,20
48,21,21
48,22,22
48,23,23
48,24,24
48,25,25
48,26,26
48,28,28
48,28,28
48,29,29
48,30,30
48,31,31
48,32,32
48,33,33
48,34,34
48,80,80
48,81,81
48,82,82
48,83,83
48,84,84
48,85,85
48,86,86
48,87,87
48,88,88
48,89,89
48,90,90
48,91,91
48,92,92
48,93,93
48,94,94
48,95,95
48,96,96
48,97,97
48,98,98
49,38,38
49,39,39
49,40,40
49,41,41
49,42,42
49,43,43
49,44,44
49,45,45
49,46,46
49,47,47
49,48,48
49,50,50
49,51,51
49,52,52
49,53,53
49,54,54
49,55,55
49,56,56
49,57,57
49,58,58
49,11,11
49,60,60
49,61,61
49,17,17
49,18,18
49,19,19
49,20,20
49,21,21
49,22,22
49,23,23
49,24,24
49,25,25
49,26,26
49,28,28
49,28,28
49,29,29
49,30,30
49,31,31
49,32,32
49,33,33
49,34,34
49,80,80
49,81,81
49,82,82
49,83,83
49,84,84
49,85,85
49,86,86
49,87,87
49,88,88
49,89,89
49,90,90
49,91,91
49,92,92
49,93,93
49,94,94
49,95,95
49,96,96
49,97,97
49,98,98
50,38,38
50,39,39
50,40,40
50,41,41
50,42,42
50,43,43
50,44,44
50,45,45
50,46,46
50,47,47
50,48,48
50,49,49
50,51,51
50,52,52
50,53,53
50,54,54
50,55,55
50,56,56
50,57,57
50,58,58
50,11,11
50,60,60
50,61,61
50,17,17
50,18,18
50,19,19
50,20,20
50,21,21
50,22,22
50,23,23
50,24,24
50,25,25
50,26,26
50,28,28
50,28,28
50,29,29
50,30,30
50,31,31
50,32,32
50,33,33
50,34,34
50,80,80
50,81,81
50,82,82
50,83,83
50,84,84
50,85,85
50,86,86
50,87,87
50,88,88
50,89,89
50,90,90
50,91,91
50,92,92
50,93,93
50,94,94
50,95,95
50,96,96
50,97,97
50,98,98
51,38,38
51,39,39
51,40,40
51,41,41
51,42,42
51,43,43
51,44,44
51,45,45
51,46,46
51,47,47
51,48,48
51,49,49
51,50,50
51,52,52
51,53,53
51,54,54
51,55,55
51,56,56
51,57,57
51,58,58
51,11,11
51,60,60
51,61,61
51,17,17
51,18,18
51,19,19
51,20,20
51,21,21
51,22,22
51,23,23
51,24,24
51,25,25
51,26,26
51,28,28
51,28,28
51,29,29
51,30,30
51,31,31
51,32,32
51,33,33
51,34,34
51,80,80
51,81,81
51,82,82
51,83,83
51,84,84
51,85,85
51,86,86
51,87,87
51,88,88
51,89,89
51,90,90
51,91,91
51,92,92
51,93,93
51,94,94
51,95,95
51,96,96
51,97,97
51,98,98
52,38,38
52,39,39
52,40,40
52,41,41
52,42,42
52,43,43
52,44,44
52,45,45
52,46,46
52,47,47
52,48,48
52,49,49
52,50,50
52,51,51
52,53,53
52,54,54
52,55,55
52,56,56
52,57,57
52,58,58
52,11,11
52,60,60
52,61,61
52,17,17
52,18,18
52,19,19
52,20,20
52,21,21
52,22,22
52,23,23
52,24,24
52,25,25
52,26,26
52,28,28
52,28,28
52,29,29
52,30,30
52,31,31
52,32,32
52,33,33
52,34,34
52,80,80
52,81,81
52,82,82
52,83,83
52,84,84
52,85,85
52,86,86
52,87,87
52,88,88
52,89,89
52,90,90
52,91,91
52,92,92
52,93,93
52,94,94
52,95,95
52,96,96
52,97,97
52,98,98
53,38,38
53,39,39
53,40,40
53,41,41
53,42,42
53,43,43
53,44,44
53,45,45
53,46,46
53,47,47
53,48,48
53,49,49
53,50,50
53,51,51
53,52,52
53,54,54
53,55,55
53,56,56
53,57,57
53,58,58
53,11,11
53,60,60
53,61,61
53,17,17
53,18,18
53,19,19
53,20,20
